Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,OrganizationalEntity,ProjectNumber,TaskNumber,dec_id_0,ActivityNumber,TotalDeclared,RequestedAmount_0,Overspent,travel permit number,DeclarationNumber_0,id,RequestedBudget,BudgetNumber,OverspentAmount,id,org:role,dec_id_5,dec_id_6,dec_id_3,dec_id_4,dec_id_1,dec_id_2,DeclarationNumber_10,RequestedAmount_16,RequestedAmount_14,RequestedAmount_15,dec_id_9,RequestedAmount_12,DeclarationNumber_14,DeclarationNumber_13,RequestedAmount_13,dec_id_7,RequestedAmount_10,DeclarationNumber_12,dec_id_8,DeclarationNumber_11,RequestedAmount_11,DeclarationNumber_16,DeclarationNumber_15,DeclarationNumber_8,DeclarationNumber_9,DeclarationNumber_4,DeclarationNumber_5,DeclarationNumber_6,DeclarationNumber_7,RequestedAmount_4,DeclarationNumber_1,RequestedAmount_3,DeclarationNumber_2,RequestedAmount_2,RequestedAmount_1,DeclarationNumber_3,RequestedAmount_8,RequestedAmount_7,RequestedAmount_6,RequestedAmount_5,RequestedAmount_9,dec_id_16,dec_id_13,dec_id_12,dec_id_15,dec_id_14,dec_id_11,dec_id_10,Activity_1,Activity_0,RfpNumber_0,OrganizationalEntity_0,Rfp_id_0,RfpNumber_1,OrganizationalEntity_1,Cost Type_1,Cost Type_0,Task_1,Task_0,Project_0,Rfp_id_1,Project_1,Activity_3,Activity_2,Cost Type_3,Cost Type_2,RfpNumber_2,RfpNumber_3,OrganizationalEntity_2,OrganizationalEntity_3,Project_2,Project_3,Rfp_id_3,Rfp_id_2,Task_3,Task_2,Rfp_id_10,Rfp_id_11,Rfp_id_12,Rfp_id_13,Rfp_id_14,Project_11,Project_12,Project_10,Project_13,Project_14,Cost Type_7,Cost Type_6,Cost Type_9,Cost Type_8,Cost Type_5,Cost Type_4,OrganizationalEntity_8,OrganizationalEntity_9,Task_10,OrganizationalEntity_6,Task_11,OrganizationalEntity_7,Task_12,Task_13,Task_14,RfpNumber_10,RfpNumber_12,RfpNumber_11,OrganizationalEntity_4,Project_6,RfpNumber_14,OrganizationalEntity_5,Project_7,RfpNumber_13,Project_8,Project_9,Project_4,Project_5,Activity_12,Activity_11,Activity_14,Activity_13,Activity_10,OrganizationalEntity_14,OrganizationalEntity_13,RfpNumber_8,RfpNumber_9,RfpNumber_6,RfpNumber_7,RfpNumber_4,RfpNumber_5,OrganizationalEntity_12,OrganizationalEntity_11,OrganizationalEntity_10,Rfp_id_7,Rfp_id_8,Rfp_id_5,Rfp_id_6,Rfp_id_4,Rfp_id_9,Activity_9,Activity_8,Activity_5,Activity_4,Activity_7,Activity_6,Cost Type_13,Cost Type_14,Cost Type_10,Cost Type_11,Cost Type_12,Task_5,Task_4,Task_9,Task_8,Task_7,Task_6
travel permit 76970,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,02:48.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76977_0,EMPLOYEE,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Permit APPROVED by PRE_APPROVER,STAFF MEMBER,02:49.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76978_0,PRE_APPROVER,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,15:01.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76976_0,SUPERVISOR,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,23:25.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76981_0,EMPLOYEE,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,31:39.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76980_0,PRE_APPROVER,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,30:59.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76979_0,SUPERVISOR,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Request Payment,SYSTEM,21:41.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,rp_request for payment 76972_15,UNDEFINED,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Payment Handled,SYSTEM,30:51.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,rp_request for payment 76972_16,UNDEFINED,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Start trip,STAFF MEMBER,00:00.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,rv_travel permit 76970_6,EMPLOYEE,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,04:12.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76984_0,EMPLOYEE,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,End trip,STAFF MEMBER,00:00.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,rv_travel permit 76970_7,EMPLOYEE,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Declaration APPROVED by PRE_APPROVER,STAFF MEMBER,34:58.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76982_0,PRE_APPROVER,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,10:47.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,st_step 76983_0,SUPERVISOR,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Request Payment,SYSTEM,52:12.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,fd_declaration 76974_17,UNDEFINED,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76970,Payment Handled,SYSTEM,31:09.0,Variant 407,407,organizational unit 65455,project 5126,task 427,,UNKNOWN,1598.977961,1598.977961,FALSE,travel permit number 76971,,travel permit 76970,3533.652953,budget 1956,-1534.693089,fd_declaration 76974_18,UNDEFINED,,,,,declaration 76974,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 76975,,,,0,,,,,,,,,,,,,,,activity 505,request for payment number 76973,organizational unit 65457,request for payment 76972,,,,0,,task 52700,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73065,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,40:17.0,Variant 68,68,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,UNKNOWN,,travel permit 73065,159.5955689,budget 3825,-278.5520997,st_step 73067_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73065,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,41:18.0,Variant 68,68,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,UNKNOWN,,travel permit 73065,159.5955689,budget 3825,-278.5520997,st_step 73066_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73065,Start trip,STAFF MEMBER,00:00.0,Variant 68,68,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,UNKNOWN,,travel permit 73065,159.5955689,budget 3825,-278.5520997,rv_travel permit 73065_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73065,End trip,STAFF MEMBER,00:00.0,Variant 68,68,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,UNKNOWN,,travel permit 73065,159.5955689,budget 3825,-278.5520997,rv_travel permit 73065_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73065,Permit REJECTED by MISSING,STAFF MEMBER,48:21.0,Variant 68,68,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,UNKNOWN,,travel permit 73065,159.5955689,budget 3825,-278.5520997,st_step 73068_0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,43:40.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,st_step 74154_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,43:45.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,st_step 74155_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Start trip,STAFF MEMBER,00:00.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,rv_travel permit 74150_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,End trip,STAFF MEMBER,00:00.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,rv_travel permit 74150_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,04:52.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,st_step 74158_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Declaration APPROVED by PRE_APPROVER,STAFF MEMBER,05:56.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,st_step 74156_0,PRE_APPROVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,29:04.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,st_step 74157_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Request Payment,SYSTEM,53:59.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,fd_declaration 74152_17,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74150,Payment Handled,SYSTEM,31:15.0,Variant 34,34,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 74152,UNKNOWN,228.4127217,246,FALSE,travel permit number 74151,declaration number 74153,travel permit 74150,2260.937226,budget 3825,-3717.742024,fd_declaration 74152_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,37:10.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,st_step 74281_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,37:17.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,st_step 74282_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,Start trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,rv_travel permit 74277_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,End trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,rv_travel permit 74277_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,17:51.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,st_step 74284_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,18:37.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,st_step 74283_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,Request Payment,SYSTEM,20:42.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,fd_declaration 74279_17,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74277,Payment Handled,SYSTEM,32:26.0,Variant 4,4,organizational unit 65458,project 5962,task 427,declaration 74279,UNKNOWN,230.7462848,253,FALSE,travel permit number 74278,declaration number 74280,travel permit 74277,273.6121954,budget 635,-42.86591061,fd_declaration 74279_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72617,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,40:42.0,Variant 68,68,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,UNKNOWN,,travel permit 72617,691.5807984,budget 3825,-1207.059099,st_step 72618_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
